exit,SPY,cash,L18 stock,G3 stock,L18 sec,G3 sec,L18 spy,G3 spy,L18 atm,G3 atm,L18 c30,G3 c30,L18 atm_dm,G3 atm_dm,L18 c30_dm,G3 c30_dm,L18 x_atm,G3 x_atm,L18 x_c30,G3 x_c30,L18 x_mix,G3 x_mix,L18 h1,G3 h1,L18 h2,G3 h2,L18 pp50,G3 pp50,L18 pp100,G3 pp100,S18 stock,S18 put,S18 put_dm,G2 put_dm,G4 put_dm,CP36 atm,CP36 atm_dm,SEC+PUT,Book 18L/18S (stock shorts)
2019-08-05,-0.04905142707414578,0.0018191352351599743,-0.03599254489396852,-0.04223999453506882,0.006456686616783654,-0.0049986956992010174,0.008870177158747704,-0.002985112738942119,-0.022166128465520202,-0.02792993403996026,-0.011660810163176414,-0.01133348329198577,-0.04369341365875846,-0.054474326935433845,-0.04311401609262798,-0.04202292652199251,-0.022165563631537686,-0.035637458161615676,-0.029615865599595965,-0.03021204484058948,-0.030195263165726436,-0.04266344525403082,-0.0005432719881220811,-0.009009934622236898,-0.002905679211404137,-0.01983900447963377,-0.005648761526875,-0.013477237968645701,0.010868605411770208,0.0009754581026688534,0.04074296775761127,0.019593487714925265,0.03905394984487827,0.033325030956397036,0.04478286873335949,-0.001286320375297469,-0.0023197319069400944,0.022755318230830962,0.0013645807456213882
2019-09-04,0.03600818764855562,0.0015909960434998816,0.014721248397922215,-0.02756003455755334,-0.012916145193078467,-0.058362870037469795,-0.01235878951712114,-0.058508649317602884,0.005276180010475156,-0.01686010935981706,-0.0038306028841830642,-0.011068165855462046,0.008782278569377445,-0.03220090215543389,-0.01648100038210993,-0.0406062102863732,-0.008476870721576924,-0.051925644202238885,-0.0013349850256934765,-0.02329647845046867,0.0239282939257939,-0.014891170319529363,-0.008882559630629807,-0.03304152609250845,-0.019356115304759496,-0.06767404822851678,-0.004621952929918547,-0.028172261291695574,-0.014520085870312248,-0.0394844132235741,-0.03334340300037453,-0.014162249070315928,-0.031184064387120108,-0.016575909509239317,-0.045792219265000884,-0.0044430345299203864,-0.011200892908871331,-0.022050104790099286,-0.01028335266114275
2019-10-03,-0.007750040620473464,0.001500450012332566,-0.014996342934517133,-0.0013508695758642035,-0.008882150030591165,0.006261834497419351,-0.009096015845979778,0.006516233208852271,-0.021871625306770167,-0.03163817552141923,-0.009783797578324451,-0.014996869013354496,-0.041141575008251635,-0.05784370872859236,-0.03611370862319083,-0.053490613406624296,-0.018498008877450837,-0.027652287220857958,-0.020793518441175083,-0.03306369316393664,-0.0258213848262359,-0.03741678848590471,-0.019421611766612345,-0.028371490801208796,-0.040343673545557256,-0.05824343161475016,-0.024738118330993177,-0.03546016622038325,-0.02760461135521619,-0.03928215691934726,0.03275525806326571,0.009820791993801673,0.01908589681834137,0.017462556420320095,0.020709237216362635,-0.006025416656484247,-0.011027839094955133,0.005101873393875102,0.007879157556152577
2019-11-01,0.05412887038773917,0.001312845499289672,0.02078561095845649,0.017802538370909886,-0.005070281193171581,-0.024928889663415846,-0.01764818479431259,-0.03541348651753961,0.0033986376814373175,-0.002452086215776728,-0.0021504666104634456,-0.0034931608956473093,0.006823500903244406,-0.0027349132829862077,-0.010231528199887364,-0.0147071758171669,-0.03913827883462718,-0.06637430061234685,-0.055950138787612486,-0.07800986740017092,-0.03889510968448071,-0.06603760486599021,-0.01629234329191294,-0.029716521409646313,-0.03389753208311555,-0.0607458883185823,-0.0038364154397096365,-0.012469852075826356,-0.011071468560856591,-0.02248761793587599,-0.02836002677132769,-0.01929134248334653,-0.04260275426478479,-0.061326494849431264,-0.023879013680138325,-0.007946352400954607,-0.017889626680770192,-0.023836517728978185,-0.004625970308759556
2019-12-03,0.01113827461902539,0.0012931811668090987,0.0206422617656408,0.03915552981927882,0.020235918009762398,0.04059312758326926,0.012104683888793889,0.030048780083975452,0.003045217250848243,0.004958315543698514,-0.012141386587139692,-0.01848524599731743,0.0031331189820876146,0.004882356894354626,-0.04348871134635352,-0.06463490938027931,0.004232490232352206,0.006055019561303526,-0.031756692642336125,-0.05212075609599407,0.014865137686105019,0.017396510178639857,-0.0017623971737456704,-0.00016980650920165688,-0.004817975514300439,-0.0016327941852124124,-0.0015798556753758228,2.4904422392845985e-05,-0.006204928601599888,-0.004908506698912825,0.00392818234343849,-0.007141957272954895,-0.016500783289609317,-0.021629386453819954,-0.011372180125398694,-0.0020483700110533257,-0.006683832153760851,0.0018675673600765403,0.011530866373901005
2020-01-03,0.046665335195649416,0.0012971439146538533,0.1127073475565205,0.10232705338169684,0.07312117583936123,0.062061743459411366,0.07202451086230223,0.06164421668747856,0.07792544613562936,0.06428389114296928,0.04397122317289066,0.022963070037378266,0.14622812210833078,0.11974420849507096,0.1435440747754432,0.07351689765706872,0.09486504992404651,0.06838113631078672,0.08432853913836483,0.014301362019990308,0.08701258647125237,0.06052867285799257,0.057007519382007404,0.04336596438934733,0.11271789484936096,0.08543478486404081,0.07121243714784709,0.05757088215518702,0.06449942816006483,0.05085787316740476,-0.054899497650827245,-0.019375710100292064,-0.042327152045767244,-0.04860043973811118,-0.03605386435342331,0.02927486801766865,0.051950485031281766,0.015397011896796993,0.028183289444705592
2020-02-04,0.020625945687664293,0.0012828006276348614,0.04243261737238395,-0.0038706112090490428,0.04166050062041463,0.0016092899545289002,0.030367362057921534,-0.010451659562392185,0.03984204491711851,-0.0009643953322771308,0.042298348580546555,0.0001798173054405721,0.07326826224823996,-0.0029612732963071233,0.1380012938040072,-0.002393810446346108,0.06602935580497454,-0.006909767719906423,0.14208590981896274,-0.00016583807455217072,0.07735287826319552,-0.0007333009245131859,0.03341745040144331,-0.004468719613554512,0.06555210017525176,-0.010220239854743886,0.03598008976630874,-0.003070916323627918,0.03211813461549897,-0.005177437314978705,-0.006052057811060829,-0.0032136895676314913,-0.008080181968312592,-0.0027966723895854213,-0.013363691547039765,0.018314177674743512,0.032594040139963684,0.01679015932605102,0.017299446011470685
2020-03-05,-0.08083655642864718,0.0012552743112907994,-0.08497912832625426,-0.12953194622479972,-0.01748283395305469,-0.0544330533581866,-0.012364167668531637,-0.056916985567077076,-0.02146840586785202,-0.02378930798030141,-0.007569362572647142,-0.01001279605305689,-0.040981464613500634,-0.046775897470390626,-0.028160181968502333,-0.03630496023653481,-0.012110656472230173,-0.017905089329120154,-0.008704216112341512,-0.016848994380373992,-0.021525498757339816,-0.027319931614229808,0.014281174767102282,0.01196027265465289,0.027307075222913764,0.02266527099801498,0.00758699985499075,0.005266097742541362,0.03664240557783352,0.03432150346538413,0.07714648324336235,0.05454066462786358,0.1123621969436836,0.12684628355748115,0.09787811032988605,0.01653612938000578,0.03569036616509148,0.047439681495314454,-0.004613697158829741
2020-04-03,-0.17460342383827954,0.00047144999951953537,-0.18943383883476653,-0.3723706318032007,-0.0758268804705283,-0.18147416660170912,-0.08268808260055599,-0.1976957579654016,-0.04071535068047608,-0.07304481373604016,-0.018282247889019037,-0.03130376874008911,-0.07603927725219022,-0.13581579281364767,-0.062040876295609025,-0.10544594579917595,-0.03151082306935721,-0.06295104960537548,-0.029110827832282957,-0.051560411950096925,-0.04310922878886414,-0.08193025896456861,0.012513473270109326,0.014056898183099591,0.024555496540699117,0.027642346366679647,0.0004216878094743013,-0.005729659843394087,0.041558726299424684,0.061585494049252,0.11198284455698003,0.0908102680812179,0.19199496933416427,0.24175082866942452,0.1422391099989039,0.025047458700370905,0.057977846040987026,0.058084044431817985,-0.039052892971892926
2020-05-05,0.15310809009487536,5.0835865103016076e-05,0.18875518622146148,0.37636616218800906,0.10089931480622415,0.2174917548583582,0.10350115609381014,0.22290890795823678,0.11088739392138673,0.23157252869846845,0.0281395949683304,0.06095236638720593,0.19017651707860436,0.39824568411143424,0.09368003287586096,0.20305593760544607,0.080613101967533,0.20103153691150583,-0.016292763877303815,0.005104903449749478,0.0802037203254396,0.20029464995573767,0.06824625778392134,0.15481848365103076,0.13644167970273965,0.30958613143695857,0.09749602788584942,0.20746806983450133,0.08410466185031212,0.1833636109705342,-0.06595246268042641,-0.025344621040950987,-0.05527731418035943,-0.08816994373101092,-0.022384684629707937,0.04277138644021787,0.06744960144912246,0.02281100031293236,0.06136464697905424
2020-06-04,0.08794883292421951,9.036535152540104e-05,0.14550198951679955,0.26267164684581407,0.0748807597053231,0.1675488926975678,0.07685651473803744,0.17441317927311994,0.09504577391760784,0.1739318955857274,0.04846225097155026,0.09059160183369212,0.17390067731797434,0.3169779544585669,0.16132998408494162,0.3017611536254144,0.09043321678129194,0.2096626480542609,0.08337388661085571,0.20153188544444683,0.09594457984388843,0.21674868627759927,0.060687894447078033,0.12975747912361765,0.12128542354263067,0.2594245928957099,0.08185161480913784,0.15696797673198026,0.06865745570066785,0.14000405787823308,-0.0035689928034305742,-0.009004877534579297,-0.01909565459338351,9.036535152540104e-05,-0.03828167453829242,0.04302044819151427,0.07740251136229542,0.027892552555969792,0.07091127508630786
2020-07-06,0.02275569575569536,0.00012266141114269935,0.030782403082926346,-0.012563800922906135,0.03353272144273509,-0.004381984919284467,0.014147433834082778,-0.03047838319089154,0.019632066340629646,-0.0196839154825238,0.018010530853139455,-0.004751959931671014,0.03689071138172099,-0.0365459989397748,0.05974889288446518,-0.01612607639823636,0.03869074053966268,-0.03460750600045298,0.08399438372221589,0.009984452196264426,0.061136202219471726,-0.010435470345274013,0.011270287317739651,-0.02868890827640533,0.022417913224336602,-0.05750047796395336,0.010965704586348494,-0.02901692044867272,0.00229934283206735,-0.03834992541482164,0.01737961921341837,0.00014698113174504903,0.00037434584012709994,-0.020923329178317754,0.021672020858571957,0.009889523736187348,0.018632528610924043,0.016953533641431096,0.024002644135497853
2020-08-04,0.04103432974303112,0.00010163876819535567,0.012639885268902702,0.005422690752523181,-0.02488656262246931,-0.03582089471128807,-0.024100284486506873,-0.03591000022231258,-0.02501532783499442,-0.03826990361208409,-0.02086258320029547,-0.02806433207074901,-0.046226657433646075,-0.07095140200740238,-0.06977910112677406,-0.09378493069495253,-0.0733350061421702,-0.10144829430449201,-0.062046941508918124,-0.08508625112486459,-0.03849449781579012,-0.06225272243731444,-0.043430585498563795,-0.05898706848359966,-0.08696280976532295,-0.11807577573539464,-0.03658186362878415,-0.051282256380097535,-0.04814839942257385,-0.06429460914811097,-0.047411891445075544,-0.03259149953412578,-0.0706814640640261,-0.08836843703962576,-0.052994491088426465,-0.028803413684560103,-0.05845406074883609,-0.04778401334324771,-0.017442469070417174
2020-09-02,0.08374228401973682,7.147724774236863e-05,0.06998774096287473,0.06982373979276338,0.0072863457312737695,0.0057657971283387194,-0.0047418650566759014,-0.014247066979231084,0.033859182117077356,0.03154130225385196,0.01615248341723556,0.009989469543779059,0.062359587308547876,0.057672321482037305,0.05367483114605305,0.033131451567864734,-0.045827495107942345,-0.0640381462365142,-0.08763640598364608,-0.1258436902030468,-0.07895164982115127,-0.10130282028887422,-0.003537388558361227,-0.010529839756016457,-0.007146254364464822,-0.021131156759775283,0.0239891479493072,0.02043751381511054,0.014119113781537074,0.009333725376369126,-0.020978799144179234,-0.013054672215003175,-0.02667651542821319,-0.0002614330573824298,-0.05309159779904395,0.01040225495103709,0.017841535940167345,-0.009695084848469709,0.024464761327268658
2020-10-02,-0.06296766749332872,8.215408799405743e-05,-0.04514656545938042,-0.03945532389707761,0.007469427420607716,0.008592596490225089,0.007061619191721895,0.009272315110617884,-0.030209600181416645,-0.02016742351661055,-0.015963771819549527,-0.010193197708329,-0.05621191907903311,-0.03862353339281725,-0.05340426560381785,-0.03416901856641613,-0.021116234068439987,-0.008541517669451713,-0.028353249970797703,-0.012696719452398848,-0.03116090344601296,-0.017151234278799964,-0.005877729489566586,0.0006884656478323549,-0.01183761306712723,0.0012947772076706524,-0.01462622827487643,-0.00681024759671894,0.0009571436316637805,0.006546928323172671,0.028778909817259033,0.007528007086144291,0.015857859145784983,0.03381643348383677,-0.0021007151922668057,-0.011340796547636176,-0.020177029966624065,0.01166364328319635,-0.008231751039057227
2020-11-02,-0.010903224086345698,7.216372112495151e-05,-0.012388769322839851,0.006387897538928729,-0.01596270026173806,-0.0028859428009703402,-0.005338510784526087,0.014613199166961457,-0.0198853254154282,-0.015121040752553374,-0.014176957428267273,-0.017302125590677273,-0.038245824500380984,-0.029290848423466742,-0.047424906776849116,-0.057842133984882436,-0.003729288302629313,0.010978443807243542,-0.022456718473811896,-0.028712580964672337,-0.013277636197343767,-0.00016129540325665527,-0.016384250719979638,-0.01103645360786338,-0.03284066516108423,-0.02214507093685171,-0.025305202584142553,-0.021444230782720123,-0.030725079752856915,-0.027767420812886873,-0.02106737520427609,-0.021413955847792484,-0.04516192224594622,-0.056437140807002635,-0.03388670368488981,-0.020649640631610344,-0.0417038733731636,-0.030562311253842143,-0.016776181410974603
2020-12-02,0.11081113742978776,6.819320523554495e-05,0.1761967753877477,0.20169237065373297,0.08669893315333115,0.09186262751356926,0.09592687122557107,0.09054942642918078,0.1328345157650806,0.14303192680102786,0.0951530697345069,0.09636215502370005,0.24842632511405707,0.2659521576853071,0.3170177816361401,0.3210480659334505,0.1444739562646439,0.1220181085091966,0.20775345865940822,0.16975900335028327,0.1391620021373252,0.1146630951021399,0.09267493835987942,0.087426358086134,0.1852816835145233,0.17478452296703245,0.11993683791923354,0.12517360362985508,0.10703916007338653,0.1073152804586823,-0.14887818896624522,-0.041980388716832746,-0.08975500290633766,-0.13644100553260236,-0.04306900028007298,0.04542706352412393,0.0793356611038597,-0.0015280348765032564,0.013615725329628542
2021-01-04,0.009738731439027593,6.778510380156533e-05,0.017711795333799032,-0.004071636270763617,0.015383521923184627,-0.004584799997232902,0.009319340054444002,-0.010785600494247635,-0.0038103339852037102,-0.013390269142048836,-0.008333079570235533,-0.010336154476037286,-0.00870720850525744,-0.026211272172532,-0.027935097142988766,-0.034612013495661294,0.0074757813940481465,-0.013264880253087533,-0.005447433409063127,-0.016621882508520786,0.0137804552286682,-0.008221141185391493,-0.008034805418131875,-0.016769846288391368,-0.016137395940065316,-0.0336074776805843,-0.011622692521399256,-0.019640155971005272,-0.0194350510575948,-0.025890042799961703,-0.00787314196533513,-0.013268102943651784,-0.02753208315522904,-0.017715801651857484,-0.0373483646586006,-0.008539218464427747,-0.01811964583024324,-0.006074280616022207,0.004879785373681038
2021-02-03,0.0354129095418656,5.587298070164337e-05,0.04994709752402213,0.0011520719879206667,0.023942906144298594,-0.017665294932840647,0.02213606908756126,-0.01871294832383709,0.018330191175081143,-0.01545430649433198,0.004943055802060878,-0.00859951677851304,0.03409632383179561,-0.02934009265861292,0.016346482385232383,-0.028795426216680655,0.016366396515522377,-0.04200432645595095,0.029296858998538525,-0.01954515720717627,0.04704670044510176,-0.020089823649108534,0.004402948575466738,-0.025402336922627982,0.008750024170231832,-0.05086054682595761,0.00903020378667775,-0.02209715462890583,-0.0002697836017256418,-0.02874000276347968,-0.034023091117696705,-0.021988775836670554,-0.046626179642067785,-0.04782720063818977,-0.0454251586459458,-0.0018292923307947056,-0.006264927905136088,-0.011341636748884595,0.00792785860384504
2021-03-05,0.004661867692831612,3.287067823354306e-05,0.04742352087082226,0.10191727318692764,0.017411528686029062,0.07003620817016794,0.04267391257925743,0.09744705361839603,0.0289921865235304,0.06981785541195734,0.01916595318706687,0.04139089843578529,0.05431158379424689,0.13015944510203165,0.06380981237434456,0.13789296320340597,0.08623647134421403,0.160206398090236,0.09260026940978228,0.16498986394264145,0.08310204082968459,0.15725634584126713,0.026601860113026597,0.0675681364373655,0.05317084954781965,0.13510340219649747,0.01932956974256353,0.06072362785340027,0.009666952961596652,0.05162940029484321,-0.0028622512571176368,-0.001763368601738063,-0.0038676853431929103,-0.014567034764489065,0.0068316640781032455,0.013614408960896168,0.02522194922552699,0.006771921671418076,0.022263286393340163
2021-04-06,0.06209107328581642,2.4544811110915887e-05,0.03709865877323641,0.06834288137562722,-0.016125519101530747,0.008447551413197658,-0.014956781622351513,0.019757803673078497,0.022232533752381607,0.04203829357033698,0.010064011138236732,0.02172894971865411,0.04302222235040329,0.08118595367456435,0.03348943256819692,0.07237256116958815,-0.02265351928886234,0.019888594811249785,-0.037218935263499446,0.006378084526671542,-0.027686145481293074,0.015191477031647756,-0.003805413450041903,0.017736209514741703,-0.007635371711194722,0.03544787421837249,0.013261919743035627,0.0336657204949474,0.004291305733689649,0.025293147419557818,-0.04804306857377918,-0.034656945652343035,-0.07380030364834274,-0.10379250814732931,-0.043808099149356176,-0.006212205949980714,-0.015389040648969725,-0.04496291137493674,-0.005486522706752751
2021-05-05,0.023712428192399493,1.1916985213300535e-05,0.016719778196872703,0.0030163536935400425,-0.0017236182023920076,-0.005481268461343383,0.001991688014703363,-0.0023393154636124442,0.006075799415105653,-0.0033115225386653705,0.0009757570785286332,-0.0027694123733784715,0.01193029293676678,-0.00621038170535897,0.00322471729626444,-0.009259180876759279,0.002620055991774142,-0.00959592241262902,0.006670001674740609,-0.008006350193677035,0.015375577315242951,-0.004957551022276727,-0.0012918869770164156,-0.005990681226709759,-0.0025956909392461317,-0.011993279438632818,0.0011329772312441819,-0.005108912423705905,-0.003809844952617288,-0.006906302308746439,-0.01235406492681957,-0.013893437486823847,-0.02921582910747146,-0.03290562389945505,-0.025526034315487875,-0.003908819035859097,-0.00864276808535234,-0.015469723654931735,0.0021745809508506627
