exit,signal,entry,SPY,cash,spy_put,L18 stock,G3 stock,L18 sec,G3 sec,L18 spy,G3 spy,L18 atm,G3 atm,L18 c30,G3 c30,L18 atm_dm,G3 atm_dm,L18 c30_dm,G3 c30_dm,L18 x_atm,G3 x_atm,L18 x_c30,G3 x_c30,L18 x_mix,G3 x_mix,L18 h1,G3 h1,L18 h2,G3 h2,L18 pp50,G3 pp50,L18 pp100,G3 pp100,L18 spy50,G3 spy50,L18 spy75,G3 spy75,L18 spyb,G3 spyb,S18 stock,S18 put,S18 put_dm,G2 put_dm,G4 put_dm,CP36 atm,CP36 atm_dm,SEC+PUT,Book 18L/18S (stock shorts)
2019-01-30,2019-01-07,2019-01-08,0.04209993985913152,0.0014305115385933043,-0.016077756478264198,0.025178381202299205,0.05203744274978136,0.006919161567903728,0.019287882991043632,0.002362032135333527,0.010968014429243136,0.012810080196982914,0.030313148645754122,0.007662395292303739,0.016592947051602233,0.02391650724766468,0.05794387257280904,0.022203457384294738,0.05197196324862305,-0.0029952541635670346,0.00950270203259195,-0.004165332079727409,0.004508142213383187,-0.002452282216357466,0.01048005153756917,0.0010045413472241607,0.009063178716188367,0.0005785711558550171,0.01669584589378343,0.008344036730798414,0.022274270406622023,0.003877993264613918,0.014235392167489933,0.013770206668816372,0.03150272858951226,0.008066119402074948,0.021235371509377696,-0.00011384892107511097,0.006063162173990321,-0.020357912458617147,-0.014173542059771773,-0.03142202314033046,-0.04167261865543628,-0.02117142762522462,-0.0006817309313944296,-0.003752757946332891,-0.012251430786213368,0.0013770871495236425
2019-02-21,2019-01-29,2019-01-30,0.036774213873814965,0.0014098772478918775,-0.013482211419974027,0.04574815610853131,0.043850509066986176,0.011060969440125808,0.005915317518436412,0.011970727072937278,0.008086172441063084,0.024112657696874245,0.028687870830541553,0.010223189558529836,0.019222960383391812,0.04354519681769799,0.05122221808073163,0.03078758495001837,0.060786821032891604,0.002923978950335107,0.008211516809406226,-0.012462767721735836,0.014992329968681273,0.0002948441459437672,0.00542772701652129,0.006558167812017179,0.010100763893634075,0.011706458376142481,0.018791650539376273,0.017746057859664287,0.02194676512055454,0.011379458022454336,0.015205659410567528,0.028859441590734294,0.025968340754024634,0.020415084331835788,0.01702725659754386,0.01220560435630574,0.00966198181789544,-0.025769880450933185,-0.010780268828481791,-0.02407153374655785,-0.012773417575459882,-0.035369649917655815,0.006666194434196227,0.009736831535570069,-0.006505282153216021,0.00924503594796724
2019-03-14,2019-02-20,2019-02-21,0.013481392395716663,0.0013626306602809724,-0.010830147734604903,-0.0010284037661070465,0.0031467334571742374,-0.005640779141503938,0.003466583130581838,-0.009374244923064176,-0.001026187121304326,-0.012678679237063669,-0.005201220654567831,-0.005710771767002031,-0.0030800284711309392,-0.025180768919970724,-0.01111012612568927,-0.022215377430662365,-0.013446233111092045,-0.027256466531156185,-0.012147974931281997,-0.012510337317564485,-0.008593713054543105,-0.01547572880687284,-0.006257606069140328,-0.017305810035635888,-0.007514786053853941,-0.03597425073155275,-0.016392202767988855,-0.016288728481931972,-0.007006245277001982,-0.019898777726800272,-0.008811269899436132,-0.0052013243445856085,0.0010602731679349557,-0.007287784633824891,1.7043023315314722e-05,-0.00960266709517177,-0.0007185068305895323,-0.0021979079173150375,-0.002252410772703191,-0.00627026133571939,0.004764471289166974,-0.01730499396060576,-0.00746554500488343,-0.015725515127845056,-0.005955520238611664,-0.002521576281898357
2019-04-04,2019-03-13,2019-03-14,0.025910142129780933,0.0013586919938841646,-0.009780814703332768,0.01152060544915837,-0.010529273437285257,-0.006142869132107647,-0.024156586098312623,-0.006499886315655961,-0.02439119017945013,0.002686249515398518,-0.010845463853246314,0.0019429028329306629,-0.006167207621643894,0.004076939979427124,-0.02188903600256041,0.0033060614573724844,-0.023727640057876018,-0.017296720993033907,-0.03833031367368428,-0.0216751790864245,-0.04294397893771985,-0.020904300564369857,-0.04110537488240424,-0.006814635142577931,-0.01815383666707435,-0.014987962279040026,-0.037666365328032865,-0.000845711349693872,-0.013562356826394305,-0.004377672214786259,-0.0162792497995423,0.002510359566751201,-0.017460231808367695,-0.001994763374452378,-0.020925710993908907,-0.008056042658262473,-0.024592714658259837,-0.012623743628627195,-0.005907099536653188,-0.01382181250632403,-0.00401789452409994,-0.02362573048854812,-0.001610425010627335,-0.004872436263448453,-0.009982340819215839,-0.0014196223080492959
2019-04-26,2019-04-03,2019-04-04,0.02169374699741966,0.0014128253292535753,-0.009313338134386707,-0.016479121814171025,-0.026291753470798446,-0.024460199703578694,-0.025720370392953076,-0.03141534301895763,-0.03778115439755739,-0.014675376135227569,-0.013860426147393539,-0.008792809034362161,-0.0069612629609006015,-0.029104592495477033,-0.027660033172974472,-0.032605955882798875,-0.02650080230459368,-0.04452919558496222,-0.03952511247257846,-0.04682498457871503,-0.03743851668606765,-0.043323621191393186,-0.03859774755444844,-0.022653673662073555,-0.019997578091121224,-0.0467201726534007,-0.04140798151149602,-0.018038526017089433,-0.016447464518056513,-0.021401675898951297,-0.019034502888719485,-0.023947232416564324,-0.032036453934177915,-0.027681287717761,-0.03490880416586765,-0.0324980060266988,-0.03891278029159539,-0.00155727424342339,-0.003093899008332514,-0.007993339513806449,-0.011690860023623727,-0.00429581900398917,-0.00888463757178004,-0.018548966004641742,-0.01622676960869257,-0.009920836433598102
2019-05-17,2019-04-25,2019-04-26,-0.025800167243291594,0.0013429346558619937,0.01694686136696386,-0.008093716446865438,-0.004487897844480658,0.006342610502214143,0.008484903723251702,0.006763562385997669,0.010369380988382448,-0.007848693434391959,-0.004090723093375712,-0.00507840859804838,-0.0039204193337603645,-0.01617894289890878,-0.008907119528935905,-0.020061542857172585,-0.01620157864287919,-0.00558535108466433,0.0016864722853085431,-0.013513290562398562,-0.009653326348105166,-0.009630690604134757,-0.002358867234161884,-0.0007930914223665137,0.0029648789186497316,-0.002929117500595021,0.0045868231814374695,-0.003141231943568662,0.0006167383974475821,0.001566229547254632,0.005324199888270877,-0.0006650770304338861,0.0029407415719508922,0.003049242677781893,0.006655061280166671,0.007063485424452568,0.010590406893142558,0.00874361849151279,0.003934659950130867,0.006717004222802688,0.028478876246662663,-0.0150448678010573,-0.0019570167421305456,-0.004730969338053045,0.006529807362508416,-0.000644946229132208
2019-06-10,2019-05-16,2019-05-17,0.010950016295305343,0.001515626198781428,-0.013395699967108349,-0.015110422545603543,-0.022124932943547795,-0.025001986443470528,-0.03477111058467705,-0.02330574762604014,-0.03086661302934683,-0.006133360264489837,-0.015647642880278735,-0.003350058529495378,-0.009536904330556425,-0.01304444523926062,-0.031210162743185586,-0.01470332289547457,-0.035326142232344766,-0.007388561019152814,-0.02517721957507059,0.0008710578819774888,-0.01871346940306257,0.0025299355381914385,-0.014597489913903385,-0.010862533720867065,-0.020692094567081112,-0.023240693640515557,-0.04289981533294365,-0.01171490191745165,-0.02160128731010467,-0.017296443570413458,-0.0275549317399306,-0.019208085085821835,-0.026495772986447313,-0.021256916355930997,-0.028681193007897073,-0.023277480469770694,-0.032515022969039145,-0.021198997706622456,-0.005718628261756339,-0.013627644028456582,-0.009363259586255897,-0.017892028470657264,-0.005925994263123088,-0.013336044633858601,-0.019314815235963553,-0.0190388254087355
2019-07-01,2019-06-07,2019-06-10,0.02812743092892145,0.0012640873824223409,-0.012896328856285768,0.03326333204615333,0.06257087201049465,0.013022159025455437,0.03833142590295693,0.012058509287765133,0.03833678885805099,0.01344620669351055,0.032160784865684765,0.0024775754579217674,0.008368399146291314,0.024585752061360537,0.060223659188754164,0.005309047634087107,0.024945126595318938,0.004540860950481996,0.037315212204892985,-0.005974252285290463,0.012049926687458853,0.013302452141982963,0.04732845928089409,0.002352205776707763,0.01948192667505301,0.0034403241709931834,0.03769976596768368,0.008430967693843862,0.026429083151779983,0.003415728694177172,0.020697381437875192,0.02266092066695924,0.050453830434272824,0.01735971497736218,0.044395309646161896,0.011499500655921454,0.03504365667650456,-0.02709009026380177,-0.013969871493654248,-0.030508005172851762,-0.02421561989955531,-0.03680039044614822,-0.00026183240007184895,-0.0029611265557456124,-0.008742923073698162,0.002314123046362127
2019-07-23,2019-06-28,2019-07-01,0.014780592362858114,0.0012327399001224038,-0.009659569802011886,0.026030077473855426,0.027494652739942362,0.01570877460481855,0.017063258439861284,0.015956628472990744,0.01819608443145189,0.013643536200819976,0.01322736875922003,0.002874328830527901,0.0012088494381317179,0.02489054155469153,0.023888952839988088,0.006704703001474031,0.0011531050268201106,0.01961176872724314,0.019016239460804954,0.011421768517781067,0.005507319349565066,0.02960760707099857,0.028243167162733045,0.008161655625343435,0.008167171304933994,0.015090571350564467,0.015101602709745584,0.010155358216760129,0.010007512158549404,0.006667180232700281,0.006787655557878776,0.020993352973423092,0.02284536858569712,0.018474990723206918,0.020520726508574512,0.014140204441342388,0.016675793417686588,0.005634657851704232,-0.00017776917607501228,-0.0017378363472108286,0.012822158826279283,-0.01629783152070094,0.006732883512372482,0.011576352603740351,0.006985469128803861,0.015044783837701628
2019-08-13,2019-07-22,2019-07-23,-0.024930573358465047,0.0011586109195542704,0.015425982839702042,-0.023425565406357835,-0.05559266460464466,-0.003493361026621478,-0.035408774211070505,-0.0020179118413417366,-0.035612187943962974,-0.01459456723925201,-0.029768986288980115,-0.008649729219164962,-0.012506409054102989,-0.02856073363832665,-0.05725783771342167,-0.03153585620950982,-0.04439145565930323,-0.01261909311513059,-0.04237897322510535,-0.021627312219587438,-0.035143481268709004,-0.018652189648404264,-0.048009863322827445,-0.004373495006558243,-0.020229318871799264,-0.009905600932670757,-0.0416172486631528,-0.008167074389376161,-0.023769992962429324,-0.001739581539500311,-0.01777099963587853,-0.01272173862384979,-0.04560242627430381,-0.007369825232595762,-0.04060730710913339,-0.003880938021221343,-0.03394776009281286,0.002275725055711497,0.003726485207796696,0.0065145819652249115,-0.012030890337448296,0.02506005426789812,-0.005434041015727657,-0.011023075836550869,0.0015106104693017167,-0.01125077654506316
2019-09-04,2019-08-12,2019-08-13,0.005093052771638851,0.0011676669072768764,-0.014323487528078906,-0.01943093707920265,-0.06494521052583956,-0.02669071827945873,-0.07209952205801014,-0.022554826870130742,-0.06927059639020154,-0.009342909883615393,-0.03377880581397612,-0.00455692413757444,-0.016486053033950347,-0.018257483718794876,-0.06446044898748893,-0.017914303242227488,-0.057678066230147186,-0.0035973780374074513,-0.044161841120952505,-0.0030269461440793175,-0.03706480255578817,-0.0033701266206467018,-0.04384718531312993,-0.011326512273373869,-0.03652533219979555,-0.023820691454024615,-0.07421833130686797,-0.01451528037986611,-0.040940549578015566,-0.019687650876116822,-0.048102293342055034,-0.020992881974666696,-0.06710790345802055,-0.021773854422398722,-0.06818924992411105,-0.022305647784545433,-0.069597131855998,0.00333452144939888,-0.004657667549372629,-0.010806092197424922,0.005692183232244321,-0.027304367627094164,-0.00700028871649401,-0.014531787958109898,-0.018748405238441825,-0.008794217227884335
2019-09-25,2019-09-03,2019-09-04,0.016849370428828836,0.0010863080435969952,-0.013044311358757598,0.005413068686518159,0.04121287774803443,-0.004887854271794586,0.025553155766160976,-0.0053623062369697345,0.0268457111833839,-0.003301040922540034,0.0035392676622907535,-0.003681629507575983,-0.003385414372692059,-0.006003446745699452,0.008478653205352524,-0.014806817126979569,-0.01381943334403314,-0.008030424968746714,0.005776015574622835,-0.0014237518142297817,0.004024653739633239,0.007379618567050331,0.0263227402890189,-0.00905083106548298,-0.004127119194966512,-0.019187970174562956,-0.009340546433530019,-0.007649144708792566,-0.0022582040527126257,-0.011997248495045099,-0.008055675767716005,2.5381224774211837e-05,0.034029294465709174,-0.0026684625060977595,0.030437502824546533,-0.0035020527524575623,0.026355632905047707,-0.0006192901649919899,-0.006577430618825836,-0.015186147979778864,-0.029107063102669948,-0.0012652328568877815,-0.004939235770682934,-0.010594797362739158,-0.010037001125786725,0.0016726838983650882
2019-10-16,2019-09-24,2019-09-25,0.002621228117335006,0.0010523866394835935,-0.012366473013422937,-0.016612262869393362,-0.0310771894843433,-0.01045257412122735,-0.025060380946979804,-0.01814358401883335,-0.03304603096219471,-0.013149312869158335,-0.020854180412962324,-0.007386396435206561,-0.009351262613700404,-0.02534116622022637,-0.03921710941358275,-0.027076890276150248,-0.033626444204463035,-0.01003512008741589,-0.019537907242826422,-0.014349905770264314,-0.01726317841118112,-0.012614181714340438,-0.02285384362030084,-0.014324234914788618,-0.022364794471629826,-0.02970085646906083,-0.045781975582743245,-0.017958496818822813,-0.02703741691967379,-0.022767680768487286,-0.03322065342638526,-0.017377923444113354,-0.032061610223269005,-0.017760753731473355,-0.032553820592731854,-0.01812293901966766,-0.03312910295195856,-0.010787775622799157,-0.010840661398575821,-0.02390794676087046,-0.037088227553649725,-0.010727665968091198,-0.01199498713386708,-0.024624556490548413,-0.017180260441048905,-0.014343144414669565
2019-11-06,2019-10-15,2019-10-16,0.02915508772342279,0.0009221797385823294,-0.010713914647436451,0.012483094575696185,0.022986399193972298,0.0012226535659448081,-0.0006256946442173407,-0.0034240765269929582,-0.005646508790868161,-0.0010841989758913816,-0.002321085614555111,-5.331328695786724e-05,-5.071483930805701e-05,-0.0014993163110777752,-0.00243309010616638,-0.0023294636798849733,-0.0023208021877189127,-0.020229118565822237,-0.03614673416470641,-0.022887810158304614,-0.039325825848874264,-0.022057662789497414,-0.03943811376732173,-0.009293945565731045,-0.017098629476266503,-0.01951007087004442,-0.035119438691115334,-0.004060286377957061,-0.007678042938273334,-0.007036373780022741,-0.013035000261991558,0.004529509024351609,0.008669945201552062,0.0005527162486793296,0.0015117182053419578,-0.0024384660279599757,-0.0059022917471786744,-0.01108224970989851,-0.005139865426262326,-0.011439653729496978,0.013979174278944122,-0.03685848173793808,-0.0031120322010768538,-0.0064694850202873765,-0.005108500081776084,3.440373281159929e-05
2019-11-27,2019-11-05,2019-11-06,0.02728743418581514,0.0008654813771284964,-0.008715165340403078,0.03391423733779584,0.04125154770786042,0.017214560695238617,0.02415655683258299,0.013052718486595113,0.020390028856659706,0.014997207431584895,0.008279395498420177,0.005810310571020812,-0.00021451528709199216,0.029204127151479527,0.017075054839940127,0.01734824535676948,-0.002734507503606521,0.0034861689918972132,-0.0086429033196422,-0.014077121535668221,-0.034159874396044225,-0.0022212397409581697,-0.014350312052497581,0.004229871914879,-0.002487940018285716,0.007594262452629504,-0.005841361413699928,0.011607976465872586,0.004890164532707866,0.008218745500160274,0.0015009335669955576,0.023483477912195485,0.03082078828226006,0.018268098199395306,0.025605408569459885,0.01148611046960802,0.023631112412923913,-0.024688442840661143,-0.013882091040199919,-0.02976600816635218,-0.029716519465505107,-0.02981549686719924,0.0005575581956924879,-0.00028094050743632595,-0.006275723735556781,0.00408399196254438
2019-12-19,2019-11-26,2019-11-27,0.01718026902262726,0.0009364207656183954,-0.008285937208622621,0.05983985875499668,0.07378617510422696,0.044750002591806094,0.05809504419630582,0.04596998520748928,0.06084095979322005,0.03659023378640472,0.04472018728623057,0.01580992148291622,0.0173059148586102,0.0669459233145765,0.08017396448458669,0.05051475648994449,0.05550140107559107,0.0541162573805684,0.0681996096128458,0.03996624756670283,0.045656126080565525,0.056397414391334846,0.07032868948956114,0.029265121693643356,0.03788341599965331,0.05759382262166832,0.07483041123368822,0.03313775994947862,0.041497878371766224,0.02968528611255253,0.038275569457301865,0.05290492198124299,0.06731356744872351,0.04943745359436613,0.06407726362097178,0.044354058711103886,0.06183172849571245,-0.01477151157846687,-0.006911426639559425,-0.015551964945656863,-0.029059642271411185,-0.0020442876199025365,0.014839403573422647,0.025696979184459817,0.014599018823074615,0.02198792814165418
2020-01-13,2019-12-18,2019-12-19,0.026993688996655996,0.0010425761687959945,-0.00633608705127379,0.029140466914274448,-0.00378834629302517,0.016087204394890166,-0.010704156244829972,0.008645156937049992,-0.01842785341961406,0.018132371267759642,0.0005039472932549349,0.014231810630633189,0.0015422450663447164,0.03391527859369603,-6.790600912525331e-06,0.045006691041586736,0.0027081391606251365,0.006259479805188704,-0.019760932592703482,0.006305864554524496,-0.024935308330133618,-0.004785547893366222,-0.027650238091671282,0.007479269991282309,-0.007105410761371732,0.013915963813768624,-0.015253397691539458,0.015668337414486505,-0.0012560768876544517,0.013204303561213361,-0.003016101068563837,0.01889281192566224,-0.011108099856319616,0.013768984431356103,-0.014767976637966838,0.008109938630480087,-0.014748127501678945,-0.009568882182828345,-0.008564069259998277,-0.018963355333511768,-0.014215415250398149,-0.02371129541662539,0.004784151003880683,0.007475961630092131,-0.0014380754693108008,0.009148662484792167
2020-02-04,2020-01-10,2020-01-13,0.0033846537392379084,0.0009037419746948938,-0.008398045741170606,0.04542626920694701,0.027760524736882557,0.05047069757165293,0.03373252141951592,0.04334561071033263,0.02648011950819678,0.052976748457788915,0.03968310833953906,0.04648193011614811,0.032792027291097564,0.09692985516524305,0.07110298010155064,0.15283103577953888,0.10719802636270384,0.10534646104102878,0.07628242987126493,0.16092746729816587,0.11218044575878199,0.10502628668387003,0.07608539949762877,0.0516100679408419,0.03884207417526397,0.10231639390698892,0.07678040637583304,0.049944120829032865,0.03781687595261226,0.0469114932002768,0.03595064356568546,0.04438593995863983,0.02712032212253966,0.04386577533448621,0.026800220815368234,0.04337046410146234,0.026456945717549134,0.018316055945298726,0.021738889211865713,0.0450907266208112,0.07518693490131609,0.014994518340306311,0.03735781883482731,0.07101029089302713,0.04778071209623207,0.0312937718700678
